2514,1-8-2013,429,262,4076,1,94
2515,25-3-2019,132,44,3634,2,75
2516,17-4-2013,486,295,2034,1,78
2517,7-5-2011,83,171,2523,1,70
2518,6-6-2014,491,271,3464,2,7
2519,11-7-2012,67,34,1469,3,79
2520,5-8-2021,442,260,3263,3,98
2521,27-3-2019,77,12,4664,2,26
2522,13-4-2016,423,293,2807,2,65
2523,24-5-2012,92,193,2718,3,22
2524,5-6-2020,401,412,3315,1,84
2525,28-7-2011,35,102,1346,1,98
2526,16-8-2014,483,431,4961,4,22
2527,29-3-2014,30,122,3127,4,22
2528,16-4-2019,488,265,1769,2,40
2529,21-5-2020,146,205,1453,2,2
2530,3-6-2015,252,412,3365,4,47
2531,22-7-2013,31,197,2384,1,96
2532,3-8-2017,499,443,4151,2,9
2533,21-3-2021,38,72,2649,2,45
2534,30-4-2021,413,254,4289,1,98
2535,26-5-2010,155,157,3796,2,50
2536,2-6-2020,441,312,4499,2,68
2537,21-7-2018,235,152,1259,4,4
2538,17-8-2016,374,416,4817,3,52
2539,8-3-2013,207,159,1885,2,49
2540,29-4-2022,340,409,2799,3,16
2541,15-5-2016,96,107,4500,3,10
2542,3-6-2022,374,488,1369,2,62
2543,22-7-2014,85,198,1935,2,4
2544,18-8-2021,303,459,1473,4,76
2545,18-3-2015,168,98,3172,2,10
2546,19-4-2020,291,388,1258,1,43
2547,15-5-2012,231,48,1751,3,25
2548,29-6-2015,440,252,1381,1,29
2549,8-7-2016,234,210,2001,1,62
2550,3-8-2019,305,260,2545,1,63
2551,5-3-2021,158,240,1994,3,82
2552,5-4-2015,358,346,1257,1,29
2553,29-5-2012,13,174,3428,4,66
2554,10-6-2014,474,286,3634,4,6
2555,15-7-2017,160,43,2789,4,74
2556,17-8-2013,369,426,1697,1,58
2557,4-3-2020,134,243,3577,4,62
2558,29-4-2013,383,364,2175,1,47
2559,19-5-2012,74,47,1331,1,17
2560,28-6-2011,298,292,1571,2,58
2561,28-7-2018,234,216,1162,3,15
2562,29-8-2020,325,440,1278,2,98
2563,3-3-2012,164,173,4959,1,100
2564,3-4-2017,289,294,3784,1,66
2565,24-5-2022,64,68,4118,1,45
2566,19-6-2019,277,438,4122,1,55
2567,28-7-2010,85,23,2584,1,46
2568,22-8-2012,429,493,2286,2,6
2569,3-3-2015,143,30,2185,1,8
2570,7-4-2016,285,320,1452,2,82
2571,22-5-2019,11,19,3677,4,95
2572,11-6-2012,436,491,2473,3,84
2573,27-7-2010,210,223,2217,1,48
2574,6-8-2010,366,303,1814,1,60
2575,13-3-2015,179,72,1537,1,50
2576,3-4-2011,332,408,1742,4,40
2577,19-5-2014,108,56,4926,2,30
2578,12-6-2021,296,483,3272,3,38
2579,31-7-2011,124,105,2056,4,70
2580,1-8-2021,418,458,2149,2,67
2581,21-3-2014,3,166,1707,1,75
2582,3-4-2012,351,315,4122,2,7
2583,17-5-2013,123,110,3886,2,24
2584,1-6-2013,390,329,2700,4,26
2585,10-7-2021,106,33,1353,2,28
2586,26-8-2018,450,300,3710,2,50
2587,13-3-2014,77,210,4907,2,24
2588,26-4-2019,398,299,1692,2,6
2589,19-5-2020,208,97,2608,2,51
2590,6-6-2016,377,313,1889,1,27
2591,11-7-2016,34,239,4332,3,92
2592,8-8-2017,404,447,4085,1,33
2593,27-3-2020,121,85,1397,3,65
2594,13-4-2015,475,343,2757,2,75
2595,21-5-2018,58,245,2969,4,33
2596,8-6-2016,291,281,3705,2,3
2597,9-7-2013,147,41,1888,1,16
2598,3-8-2010,359,446,4482,1,58
2599,12-3-2018,57,172,2782,2,8
2600,17-4-2013,347,462,3888,2,61
2601,9-5-2017,176,84,2051,2,75
2602,10-6-2021,438,349,1261,2,63
2603,26-7-2012,6,58,2752,1,72
2604,13-8-2014,446,476,3650,2,45
2605,8-3-2011,161,230,1769,2,30
2606,8-4-2011,304,255,1550,4,52
2607,12-5-2011,27,217,1346,4,38
2608,28-6-2016,393,402,3302,4,76
2609,11-7-2017,118,173,1706,3,7
2610,20-8-2013,383,354,1108,4,75
2611,29-3-2013,50,69,1023,1,100
2612,29-4-2021,301,489,1741,1,4
2613,8-5-2011,175,73,3996,3,3
2614,22-6-2011,366,441,1682,1,93
2615,11-7-2015,158,54,3009,3,9
2616,8-8-2021,342,396,3893,4,26
2617,8-3-2012,185,57,3732,4,6
2618,14-4-2021,278,269,2493,1,66
2619,7-5-2013,174,188,4369,3,5
2620,8-6-2018,293,264,2554,2,71
2621,9-7-2021,218,206,4046,4,9
2622,2-8-2021,412,372,3683,1,53
2623,19-3-2012,199,151,4061,2,21
2624,4-4-2015,433,307,2606,4,4
2625,15-5-2022,87,233,1466,1,80
2626,16-6-2022,486,268,2978,1,30
2627,7-7-2018,178,154,4267,4,46
2628,19-8-2014,442,267,2550,1,71
2629,31-3-2020,198,160,2350,2,90
2630,21-4-2020,357,326,4371,4,49
2631,2-5-2013,103,227,4196,2,18
2632,15-6-2012,288,393,1124,4,19
2633,15-7-2010,84,224,1234,4,72
2634,8-8-2010,447,456,4265,2,32
2635,5-3-2011,132,195,1398,3,62
2636,8-4-2020,328,426,1672,2,68
2637,4-5-2017,176,175,1180,3,27
2638,21-6-2022,276,437,2052,3,7
2639,18-7-2018,121,162,2376,1,62
2640,13-8-2015,381,301,4867,3,20
2641,31-3-2017,69,161,4292,4,61
2642,22-4-2010,339,493,1926,3,90
2643,7-5-2012,233,226,1676,1,65
2644,5-6-2012,498,445,3059,2,1
2645,1-7-2016,4,179,3296,2,50
2646,25-8-2014,255,365,2025,1,20
2647,11-3-2021,78,121,4635,4,58
2648,6-4-2012,370,433,3977,1,60
2649,24-5-2020,225,120,2786,3,45
2650,7-6-2012,288,417,4573,1,62
2651,5-7-2020,233,164,1697,1,47
2652,20-8-2017,415,297,3515,3,77
2653,12-3-2012,78,83,4813,1,57
2654,20-4-2012,440,495,4446,4,7
2655,24-5-2021,247,101,2614,2,91
2656,3-6-2015,299,266,2031,1,3
2657,7-7-2018,53,219,2852,2,7
2658,25-8-2010,263,383,1084,3,47
2659,31-3-2020,238,227,4005,3,26
2660,30-4-2013,419,337,2730,3,34
2661,6-5-2019,118,44,4731,1,45
2662,9-6-2015,498,488,4102,4,57
2663,23-7-2017,51,85,1560,4,39
2664,20-8-2012,490,388,2737,3,91
2665,17-3-2010,62,233,4566,1,28
2666,12-4-2022,414,250,4176,3,97
2667,25-5-2013,28,118,1413,3,15
2668,18-6-2012,344,258,1181,1,96
2669,12-7-2011,160,72,1030,3,73
2670,27-8-2018,376,301,2864,1,13
2671,28-3-2021,17,209,3046,2,67
2672,29-4-2021,314,279,2272,1,5
2673,15-5-2017,181,173,3910,2,3
2674,26-6-2017,418,289,1817,1,87
2675,15-7-2016,58,37,1780,1,55
2676,11-8-2021,265,444,1745,2,57
2677,8-3-2016,53,239,3628,2,29
2678,10-4-2010,458,427,2216,3,43
2679,14-5-2021,27,76,2678,3,9
2680,17-6-2021,410,304,1491,4,52
2681,20-7-2017,86,179,3953,2,19
2682,7-8-2019,332,399,3263,1,14
2683,4-3-2017,231,201,1478,1,52
2684,28-4-2016,338,307,2824,4,25
2685,12-5-2020,245,47,1904,2,55
2686,8-6-2020,334,497,3137,3,83
2687,10-7-2012,203,217,1213,3,70
2688,13-8-2017,261,416,1893,1,27
2689,14-3-2020,97,219,4050,1,22
2690,30-4-2013,429,329,2870,3,81
2691,26-5-2014,99,60,1599,3,27
2692,13-6-2017,289,368,2634,2,69
2693,5-7-2016,99,81,1086,1,95
2694,27-8-2021,454,449,4535,1,29
2695,8-3-2012,79,224,4730,2,79
2696,1-4-2013,313,298,2785,3,50
2697,6-5-2022,194,49,2849,3,26
2698,9-6-2013,406,434,2114,1,1
2699,7-7-2019,46,104,4653,1,9
2700,25-8-2017,358,325,4517,1,89
2701,3-3-2014,138,207,4250,2,84
2702,8-4-2011,477,298,1598,2,45
2703,12-5-2012,139,13,2417,4,50
2704,1-6-2016,495,262,1232,1,90
2705,19-7-2017,120,145,1762,3,38
2706,14-8-2011,355,455,1036,1,73
2707,24-3-2012,165,161,1643,2,53
2708,13-4-2018,418,375,2938,3,89
2709,16-5-2011,143,243,1849,4,60
2710,16-6-2020,441,463,2911,2,7
2711,15-7-2017,180,73,1217,1,12
2712,8-8-2022,497,299,1814,3,27
2713,13-3-2010,56,118,3405,1,24
2714,11-4-2021,437,410,1009,2,66
2715,12-5-2012,148,128,3044,2,14
2716,22-6-2014,302,312,1953,4,93
2717,1-7-2021,235,102,3430,1,66
2718,28-8-2019,358,464,2503,2,34
2719,24-3-2019,121,121,4762,4,46
2720,8-4-2019,253,466,1327,4,67
2721,13-5-2018,150,245,4210,2,90
2722,18-6-2010,450,496,4578,1,93
2723,2-7-2016,142,124,1491,1,32
2724,15-8-2015,474,398,4633,4,59
2725,23-3-2020,106,111,1832,2,28
2726,18-4-2018,489,364,3839,1,39
2727,17-5-2018,198,148,1726,2,2
2728,26-6-2019,491,263,4246,3,99
2729,26-7-2011,168,194,4103,2,7
2730,23-8-2014,335,471,4891,3,94
2731,20-3-2013,8,178,1438,4,94
2732,30-4-2015,260,471,1037,1,48
2733,24-5-2010,64,119,2605,4,81
2734,8-6-2012,259,353,2898,4,65
2735,31-7-2018,243,249,4197,3,17
2736,25-8-2021,434,326,3060,1,95
2737,28-3-2021,157,183,3508,3,26
2738,18-4-2020,352,488,3812,4,25
2739,23-5-2014,121,183,3359,1,75
2740,25-6-2015,320,258,4517,3,19
2741,21-7-2017,118,185,4408,3,2
2742,24-8-2015,479,420,1311,3,72
2743,9-3-2015,133,3,2694,2,69
2744,20-4-2015,309,435,4204,3,96
2745,17-5-2022,65,115,4247,1,79
2746,4-6-2020,290,327,4227,3,33
2747,28-7-2013,126,149,4265,2,63
2748,7-8-2017,488,487,3109,1,76
2749,14-3-2011,33,38,4814,1,35
2750,5-4-2021,471,434,1841,4,32
2751,20-5-2014,173,30,4528,3,19
2752,11-6-2017,438,410,4584,3,40
2753,30-7-2011,125,217,2735,1,31
2754,30-8-2016,259,383,1857,3,43
2755,19-3-2016,157,66,1907,4,57
2756,28-4-2020,420,317,1353,3,4
2757,27-5-2013,129,16,4693,1,9
2758,25-6-2014,473,474,2252,1,69
2759,15-7-2014,248,192,4453,2,80
2760,28-8-2016,401,287,2656,1,98
2761,23-3-2016,132,59,4040,1,71
2762,27-4-2019,329,258,4241,1,90
2763,19-5-2020,162,26,3677,2,44
2764,10-6-2018,408,336,3323,4,52
2765,1-7-2011,222,49,4698,2,24
2766,3-8-2020,323,389,2232,1,19
2767,25-3-2018,167,159,4735,2,30
2768,27-4-2017,451,412,3705,4,36
2769,22-5-2018,219,248,4016,4,82
2770,27-6-2013,346,319,3498,1,23
2771,16-7-2015,246,81,3764,1,37
2772,1-8-2014,417,411,4339,4,21
2773,27-3-2013,112,62,1068,3,56
2774,12-4-2016,351,469,3173,2,85
2775,27-5-2020,11,106,1233,1,98
2776,1-6-2011,400,314,2555,1,71
2777,3-7-2021,160,25,4317,1,97
2778,2-8-2021,459,455,4256,1,36
2779,30-3-2018,77,146,3281,3,93
2780,14-4-2012,289,412,3519,2,71
2781,27-5-2019,168,81,3070,3,42
2782,22-6-2017,386,464,2514,1,100
2783,16-7-2016,114,242,2702,2,37
2784,23-8-2018,328,497,1793,4,92
2785,27-3-2014,1,117,2724,3,60
2786,7-4-2020,274,489,1568,2,99
2787,25-5-2014,172,16,3813,3,50
2788,25-6-2020,455,341,2923,1,81
2789,25-7-2012,166,142,4230,1,9
2790,5-8-2017,259,265,3803,4,32
2791,31-3-2012,172,233,3736,4,73
2792,11-4-2016,268,440,3230,4,7
2793,30-5-2019,93,176,4344,4,41
2794,28-6-2011,364,373,2353,4,10
2795,11-7-2019,12,245,4498,1,9
2796,16-8-2022,323,282,1447,4,25
2797,28-3-2010,153,9,3199,3,80
2798,7-4-2022,385,437,2100,1,76
2799,29-5-2011,81,44,1783,3,28
2800,1-6-2016,325,410,2719,2,90
2801,3-7-2015,180,152,1850,4,82
2802,10-8-2017,462,447,4659,1,51
2803,22-3-2015,5,65,2237,1,55
2804,25-4-2015,340,393,2519,4,75
2805,18-5-2016,2,74,4708,1,61
2806,5-6-2020,393,416,2034,2,52
2807,6-7-2022,36,149,3607,4,98
2808,7-8-2013,467,357,4084,3,25
2809,1-3-2022,69,35,4387,1,78
2810,28-4-2021,466,389,2328,3,95
2811,18-5-2012,57,198,4012,3,98
2812,21-6-2011,269,413,3629,3,96
2813,31-7-2021,227,243,1571,1,73
2814,24-8-2011,487,425,3957,2,16
2815,30-3-2020,46,64,4602,1,69
2816,18-4-2021,382,398,3446,1,65
2817,18-5-2020,203,122,3726,3,46
2818,17-6-2019,263,260,1980,1,61
2819,20-7-2013,178,247,1002,1,59
2820,16-8-2010,406,403,1926,4,9
2821,6-3-2014,20,75,2116,2,6
2822,29-4-2021,392,477,1065,3,88
2823,4-5-2022,227,175,1528,4,22
2824,29-6-2019,490,261,3743,1,11
2825,11-7-2018,211,139,3916,3,62
2826,10-8-2014,427,457,4064,4,46
2827,17-3-2017,7,126,4333,2,28
2828,1-4-2017,380,376,4506,4,72
2829,17-5-2018,207,247,1898,3,94
2830,20-6-2014,355,392,3071,1,56
2831,14-7-2018,5,18,4021,4,35
2832,2-8-2015,343,301,4770,3,64
2833,31-3-2016,245,94,3829,2,23
2834,30-4-2017,334,497,1547,4,29
2835,18-5-2017,148,6,2423,4,41
2836,22-6-2012,301,284,4675,1,7
2837,12-7-2010,220,189,2756,3,34
2838,2-8-2011,335,426,3027,3,23
2839,6-3-2014,16,227,3706,1,80
2840,3-4-2012,443,320,4923,3,57
2841,1-5-2020,158,205,3965,1,13
2842,29-6-2011,463,292,1163,2,2
2843,7-7-2011,143,60,1122,4,73
2844,16-8-2010,453,364,1383,4,42
2845,22-3-2021,19,43,1480,2,95
2846,17-4-2011,322,483,3111,3,42
2847,20-5-2011,156,131,2464,2,25
2848,12-6-2021,492,489,1148,1,62
2849,11-7-2019,45,188,4027,1,49
2850,30-8-2018,319,327,3049,2,1
2851,18-3-2015,114,190,3730,3,32
2852,21-4-2018,318,481,1969,2,20
2853,25-5-2019,202,151,3340,4,17
2854,29-6-2010,448,314,4685,1,17
2855,26-7-2014,35,21,1185,4,13
2856,13-8-2019,307,476,2127,2,25
2857,14-3-2012,75,237,1347,3,5
2858,25-4-2012,420,445,4655,4,54
2859,12-5-2014,44,139,4640,1,77
2860,12-6-2012,368,406,4054,4,39
2861,19-7-2022,185,247,4655,3,13
2862,20-8-2019,424,282,3780,4,98
2863,16-3-2015,23,204,4968,2,22
2864,19-4-2011,328,267,1164,4,91
2865,1-5-2017,68,146,1423,3,97
2866,23-6-2011,314,463,3065,1,12
2867,29-7-2019,90,165,2511,3,75
2868,19-8-2012,315,461,2877,1,23
2869,12-3-2011,207,114,2517,4,30
2870,3-4-2018,461,252,2309,3,75
2871,29-5-2012,123,230,3107,1,46
2872,27-6-2019,268,436,4043,4,27
2873,19-7-2021,201,229,3010,2,86
2874,3-8-2015,287,259,4612,2,85
2875,27-3-2019,71,185,1342,2,6
2876,16-4-2022,281,380,3465,1,78
2877,4-5-2012,144,198,4597,2,10
2878,29-6-2016,339,392,1268,4,63
2879,5-7-2020,176,124,1174,4,38
2880,27-8-2017,359,396,3630,3,48
2881,10-3-2011,212,231,4844,2,51
2882,25-4-2018,271,472,4901,1,26
2883,20-5-2018,138,241,3077,1,45
2884,29-6-2021,450,320,4913,2,59
2885,24-7-2015,82,213,1721,4,4
2886,23-8-2022,394,375,2614,4,22
2887,6-3-2015,36,66,4225,2,19
2888,21-4-2011,362,414,4675,4,90
2889,20-5-2013,144,74,1967,3,99
2890,20-6-2011,391,424,3582,1,34
2891,23-7-2015,221,183,2378,2,32
2892,30-8-2019,406,341,1142,4,21
2893,26-3-2022,236,15,1885,2,30
2894,6-4-2016,314,335,1892,4,64
2895,8-5-2021,70,89,3349,1,11
2896,7-6-2022,449,440,2050,3,97
2897,21-7-2021,173,210,3119,1,15
2898,7-8-2022,461,328,4562,1,29
2899,28-3-2016,229,54,3430,2,69
2900,28-4-2018,448,293,4980,3,38
2901,24-5-2014,176,59,2611,1,46
2902,28-6-2019,449,306,2108,3,68
2903,15-7-2016,79,75,1752,4,39
2904,23-8-2020,282,251,1536,1,60
2905,2-3-2018,111,157,1937,3,2
2906,17-4-2018,401,399,3729,2,7
2907,31-5-2021,82,147,1384,3,57
2908,5-6-2021,298,260,2817,2,87
2909,24-7-2010,243,182,3270,1,27
2910,28-8-2021,423,378,3508,3,15
2911,8-3-2011,243,15,4737,2,21
2912,7-4-2020,281,395,4734,1,46
2913,8-5-2013,84,197,1370,1,99
2914,21-6-2018,436,293,1349,3,13
2915,11-7-2012,121,225,4106,3,46
2916,12-8-2016,337,305,1559,4,81
2917,17-3-2012,2,70,4678,1,31
2918,26-4-2010,368,450,1835,4,88
2919,7-5-2017,249,168,4050,4,29
2920,15-6-2012,414,474,1275,3,9
2921,3-7-2011,250,105,2794,3,27
2922,15-8-2020,441,301,2744,3,49
2923,24-3-2020,135,82,4294,1,33
2924,10-4-2012,300,260,3085,4,19
2925,13-5-2011,227,6,1397,4,8
2926,29-6-2018,279,299,1142,2,32
2927,29-7-2017,178,170,4253,1,41
2928,21-8-2013,380,289,4211,1,9
2929,5-3-2012,242,97,3575,3,14
2930,23-4-2013,322,284,3077,3,72
2931,13-5-2022,144,42,4658,1,35
2932,1-6-2019,255,423,2813,3,81
2933,5-7-2019,115,201,1729,4,18
2934,18-8-2022,396,450,1201,2,18
2935,27-3-2022,185,43,1745,1,87
2936,9-4-2014,279,377,2614,4,71
2937,11-5-2021,192,137,3892,1,61
2938,21-6-2018,342,387,1742,3,6
2939,23-7-2016,96,25,2783,2,14
2940,9-8-2018,325,273,3599,3,93
2941,11-3-2020,215,219,2688,4,97
2942,6-4-2011,443,440,3458,3,90
2943,19-5-2013,19,110,4083,1,32
2944,4-6-2017,453,263,1905,2,80
2945,26-7-2019,164,205,2772,2,55
2946,3-8-2016,343,459,3900,4,78
2947,24-3-2021,151,124,3943,1,44
2948,12-4-2012,483,359,4770,3,86
2949,24-5-2020,79,38,4457,4,73
2950,23-6-2019,428,494,4919,2,92
2951,2-7-2021,43,194,2706,4,9
2952,10-8-2020,346,392,4458,4,82
2953,25-3-2020,207,230,2824,4,34
2954,28-4-2021,431,297,2693,1,36
2955,12-5-2010,82,93,2153,1,16
2956,19-6-2013,412,423,1169,4,51
2957,20-7-2018,87,199,1552,2,84
2958,4-8-2022,491,262,2574,4,3
2959,23-3-2017,179,39,2932,1,28
2960,4-4-2010,335,490,4032,2,8
2961,15-5-2022,113,201,3424,2,21
2962,26-6-2010,271,448,2298,4,77
2963,23-7-2014,163,246,1930,3,14
2964,27-8-2019,299,396,4948,1,91
2965,8-3-2022,20,242,1677,4,57
2966,20-4-2021,316,289,2913,1,88
2967,8-5-2022,128,174,2595,2,70
2968,4-6-2017,367,425,1601,4,8
2969,11-7-2022,139,225,3716,2,14
2970,29-8-2021,496,492,3566,4,48
2971,20-3-2015,250,34,4300,2,33
2972,14-4-2014,261,483,4231,4,36
2973,29-5-2010,249,22,3909,3,81
2974,23-6-2016,486,412,4057,2,27
2975,1-7-2014,20,7,3547,1,85
2976,28-8-2020,302,344,4748,2,63
2977,12-3-2014,94,229,1147,2,76
2978,11-4-2015,345,263,2703,3,37
2979,16-5-2010,14,103,2460,2,13
2980,18-6-2018,329,265,3582,1,50
2981,14-7-2014,203,165,2901,4,11
2982,4-8-2022,271,431,2224,2,92
2983,26-3-2011,122,107,4405,3,81
2984,18-4-2011,298,494,2351,1,33
2985,11-5-2021,124,125,4745,4,52
2986,19-6-2014,434,290,3949,3,67
2987,29-7-2021,38,181,4750,3,89
2988,1-8-2018,430,447,4185,1,40
2989,6-3-2012,232,22,4029,2,6
2990,9-4-2014,400,332,3018,2,97
2991,30-5-2020,19,50,2522,3,8
2992,17-6-2012,372,439,4534,3,8
2993,13-7-2016,233,72,1273,4,57
2994,10-8-2022,417,481,1881,3,44
2995,23-3-2022,30,159,4774,2,48
2996,18-4-2018,377,419,4691,1,16
2997,10-5-2022,211,80,4335,2,16
2998,19-6-2018,483,434,4637,3,36
2999,24-7-2020,144,52,1213,1,44
3000,23-8-2016,498,294,1948,1,12
3001,22-3-2017,90,81,3945,1,42
3002,29-4-2019,260,336,1523,2,42
3003,26-5-2015,180,72,3237,4,34
3004,11-6-2013,473,361,3110,1,65
3005,25-7-2010,5,39,1785,4,10
3006,19-8-2015,393,264,1549,4,60
3007,6-3-2014,126,96,2586,2,70
3008,11-4-2015,291,429,3422,1,38
3009,5-5-2014,191,91,4092,4,9
3010,30-6-2013,421,483,3881,4,78
3011,22-7-2011,212,53,1312,4,62
3012,24-8-2018,484,351,2816,1,34
3013,23-3-2013,73,6,1928,1,69
3014,30-4-2019,290,388,3900,3,68
3015,23-5-2021,1,183,1238,4,75
3016,9-6-2018,448,278,1720,3,19
3017,12-7-2019,96,143,1217,2,72
3018,13-8-2010,350,335,1679,2,50
3019,10-3-2013,231,172,2658,3,88
3020,10-4-2021,369,357,4901,1,94
3021,1-5-2019,137,229,3895,3,25
3022,12-6-2022,490,453,1375,3,18
3023,28-7-2017,230,134,1084,1,97
3024,1-8-2021,418,323,4339,2,16
3025,18-3-2017,24,93,3422,4,62
3026,28-4-2010,357,334,4893,1,13
3027,25-5-2013,5,235,2972,4,79
3028,18-6-2018,344,417,1611,3,20
3029,20-7-2021,230,156,4416,4,50
3030,30-8-2019,357,487,3555,2,32
3031,20-3-2019,48,128,1635,3,53
3032,14-4-2018,381,250,4980,3,49
3033,25-5-2010,54,177,2608,3,80
3034,8-6-2022,448,270,3907,4,99
3035,1-7-2022,170,212,1923,4,37
3036,27-8-2021,488,372,4896,3,39
3037,15-3-2020,223,240,4765,1,57
3038,18-4-2017,290,303,1490,2,67
3039,1-5-2010,17,101,2063,3,29
3040,11-6-2014,479,400,1770,3,77
3041,4-7-2011,146,4,1371,4,91
3042,23-8-2021,398,270,4201,1,24
3043,31-3-2013,195,208,2417,1,32
3044,12-4-2017,293,464,4787,4,1
3045,9-5-2022,127,83,1046,3,38
3046,28-6-2014,497,286,2922,2,22
3047,29-7-2012,82,224,4226,1,77
3048,26-8-2017,291,362,4932,3,55
3049,3-3-2010,49,238,2117,3,75
3050,20-4-2011,338,416,4740,2,33
3051,28-5-2016,87,139,1197,1,49
3052,6-6-2011,298,473,1582,1,30
3053,11-7-2017,34,202,1254,2,1
3054,8-8-2018,300,316,1094,4,93
3055,27-3-2013,155,36,3040,4,63
3056,13-4-2010,325,470,3187,1,68
3057,9-5-2010,229,37,1384,2,3
3058,11-6-2021,261,276,2565,2,91
3059,29-7-2016,32,92,3336,2,13
3060,17-8-2013,466,271,2494,3,44
3061,28-3-2017,162,128,4706,1,96
3062,13-4-2021,298,250,3680,2,37
3063,31-5-2013,6,92,2821,4,53
3064,7-6-2013,487,371,2859,2,18
3065,23-7-2019,164,199,2186,2,53
3066,28-8-2020,266,301,4139,3,65
3067,9-3-2019,21,242,3709,1,63
3068,2-4-2022,276,392,2221,4,98
3069,28-5-2019,145,44,4407,1,69
3070,28-6-2022,468,470,1223,4,53
3071,9-7-2018,220,20,1763,2,20
3072,8-8-2017,433,365,4951,4,80
3073,30-3-2011,74,49,1487,2,85
3074,2-4-2013,429,486,2123,3,68
3075,17-5-2022,129,67,1477,2,61
3076,1-6-2018,385,448,2270,4,100
3077,25-7-2018,61,208,1360,3,58
3078,12-8-2010,457,384,4817,2,72
3079,20-3-2018,45,95,1988,4,18
3080,14-4-2019,496,447,4228,4,85
3081,19-5-2021,123,215,1015,1,64
3082,13-6-2011,497,449,2917,2,59
3083,20-7-2022,212,49,1751,4,73
3084,22-8-2015,477,359,2754,2,7
3085,23-3-2015,181,166,2565,1,36
3086,22-4-2022,488,338,2933,1,68
3087,7-5-2022,23,25,1257,4,55
3088,13-6-2018,403,380,2697,3,61
3089,22-7-2022,33,11,3130,3,68
3090,3-8-2018,289,370,4582,1,23
3091,15-3-2022,231,41,1700,4,88
3092,8-4-2016,251,448,1144,1,71
3093,2-5-2012,97,139,3866,2,57
3094,6-6-2017,445,301,3291,4,99
3095,5-7-2010,16,230,2853,4,53
3096,20-8-2014,409,459,2391,2,8
3097,18-3-2019,227,127,4098,1,81
3098,23-4-2020,366,364,3608,2,90
3099,15-5-2021,196,74,1729,1,58
3100,18-6-2020,275,450,1222,1,59
3101,7-7-2017,57,145,3586,1,67
3102,29-8-2021,499,428,4162,1,5
3103,29-3-2014,112,161,4595,1,81
3104,15-4-2019,391,332,1521,4,76
3105,8-5-2021,196,144,2914,3,8
3106,5-6-2011,427,279,2555,1,74
3107,5-7-2013,182,22,3979,2,23
3108,29-8-2011,323,464,3061,2,54
3109,16-3-2011,145,124,2528,4,39
3110,6-4-2010,406,299,3659,4,60
3111,4-5-2016,188,239,3590,2,46
3112,11-6-2016,352,413,4214,1,82
3113,23-7-2021,45,38,2214,3,4
3114,21-8-2014,435,389,2925,3,85
3115,1-3-2021,214,80,3686,2,94
3116,23-4-2017,354,350,4161,2,65
3117,28-5-2016,87,49,4638,3,3
3118,25-6-2019,428,320,4198,1,41
3119,12-7-2013,94,219,1448,4,99
3120,7-8-2011,383,369,1605,3,86
3121,23-3-2016,244,42,4118,2,75
3122,25-4-2017,311,492,4795,2,25
3123,14-5-2016,246,55,3683,1,42
3124,6-6-2021,374,482,1826,1,66
3125,12-7-2013,202,71,2351,1,50
3126,28-8-2021,352,325,3498,4,81
3127,12-3-2014,194,90,2739,2,71
3128,10-4-2010,496,494,2738,3,9
3129,31-5-2011,210,64,2010,4,35
3130,2-6-2019,266,324,3873,2,27
3131,21-7-2021,145,85,3864,2,43
3132,25-8-2011,334,434,4773,3,17
3133,26-3-2021,234,201,1250,3,47
3134,1-4-2014,374,478,2265,2,1
3135,24-5-2021,137,166,2110,1,3
3136,1-6-2016,279,337,3640,3,84
3137,7-7-2012,176,109,2300,2,71
3138,21-8-2022,470,480,1051,1,74
3139,31-3-2021,166,126,2149,3,53
3140,11-4-2020,389,256,4452,2,63
3141,20-5-2010,139,117,4082,2,30
3142,23-6-2016,472,261,2071,4,8
3143,22-7-2017,141,109,1220,3,88
3144,23-8-2012,271,365,1849,4,45
3145,4-3-2018,217,233,2470,2,78
3146,30-4-2012,425,372,1927,4,95
3147,4-5-2018,150,38,1672,1,45
3148,21-6-2016,344,414,3805,3,89
3149,30-7-2012,95,11,2837,1,53
3150,3-8-2018,478,422,3505,4,97
3151,24-3-2018,243,13,2526,2,12
3152,17-4-2021,455,253,1490,3,31
3153,2-5-2021,98,211,1985,3,25
3154,6-6-2011,296,285,3502,3,13
3155,15-7-2010,148,51,3164,3,13
3156,9-8-2011,423,403,4581,4,67
3157,11-3-2015,79,92,3731,1,94
3158,2-4-2017,498,482,2717,1,37
3159,30-5-2018,166,83,4130,4,48
3160,29-6-2011,358,434,4181,2,32
3161,16-7-2021,200,35,3770,4,16
3162,16-8-2015,315,336,3422,3,32
3163,26-3-2021,49,97,1293,1,67
3164,16-4-2010,381,416,1243,4,12
3165,14-5-2017,242,145,3462,2,44
3166,14-6-2022,365,392,4804,3,99
3167,27-7-2020,68,200,1547,2,54
3168,12-8-2022,465,453,4582,1,25
3169,3-3-2016,49,101,3028,4,7
3170,25-4-2019,421,347,4377,3,4
3171,29-5-2021,164,144,2765,3,54
3172,11-6-2012,304,254,2193,4,43
3173,29-7-2013,78,187,1624,2,26
3174,27-8-2015,453,498,1506,1,96
3175,20-3-2011,134,4,1231,3,26
3176,16-4-2013,287,361,1496,4,70
3177,6-5-2011,198,217,2235,4,67
3178,3-6-2017,274,350,3735,2,81
3179,13-7-2018,40,191,2644,2,91
